hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,added_lines,deleted_lines,nloc,jira issue key,summary,issue type,status,resolution,code_smells,code_smells_diff,design_smells,design_smell_diff
f6fa5bd1aa085a4d22f3450b545bb70063da9f51,slfan1989,2022-05-18 04:12:04-07:00,GitHub,2022-05-18 12:12:04+01:00,"HADOOP-18229. Fix Hadoop-Common JavaDoc Errors (#4292)



Contributed by slfan1989",['3ecdf39943c80ddaa7ad498451292090fb504dbc'],366.0,365.0,4833.0,1353.0,78506.0,HADOOP-18229,Fix Hadoop Common Java Doc Errors,Sub-task,Resolved,Fixed,0,0,,
78008bc0eeaebb52c84e1654914d58e5eab8382c,Ritesh H Shukla,2022-05-19 13:20:24-07:00,GitHub,2022-05-20 04:20:24+08:00,HADOOP-18245 Extend KMS related exceptions that get mapped to ConnectException (#4329),['0e6a6d18809c1958e3aaae88f0d3ce5bf380b350'],2.0,2.0,12.0,6.0,1266.0,HADOOP-18245,Extend KMS related exceptions that get mapped to ConnectException ,Bug,Resolved,Fixed,0,0,,
21fa693d38a0ea684899ac12729e1785f95e622f,Ashutosh Gupta,2022-05-30 17:34:06+01:00,GitHub,2022-05-30 17:34:06+01:00,"HADOOP-18238. Fix reentrancy check in SFTPFileSystem.close() (#4330)


Contributed by Ashutosh Gupta",['ba6520f67f4aed65f7a8290dd7999322e3fe9c88'],1.0,1.0,3.0,3.0,549.0,HADOOP-18238,Fix reentrancy check in SFTPFileSystem.close(),Bug,Resolved,Fixed,0,0,2181,12
e199da3fae1c82e87f88c8c50f6a96c6515e2edd,Steve Loughran,2022-06-17 19:11:35+01:00,GitHub,2022-06-17 19:11:35+01:00,"HADOOP-17833. Improve Magic Committer performance (#3289)


Speed up the magic committer with key changes being

* Writes under __magic always retain directory markers

* File creation under __magic skips all overwrite checks,
  including the LIST call intended to stop files being
	created over dirs.
* mkdirs under __magic probes the path for existence
  but does not look any further.  	

Extra parallelism in task and job commit directory scanning
Use of createFile and openFile with parameters which all for
HEAD checks to be skipped.

The committer can write the summary _SUCCESS file to the path
`fs.s3a.committer.summary.report.directory`, which can be in a
different file system/bucket if desired, using the job id as
the filename. 

Also: HADOOP-15460. S3A FS to add `fs.s3a.create.performance`

Application code can set the createFile() option
fs.s3a.create.performance to true to disable the same
safety checks when writing under magic directories.
Use with care.

The createFile option prefix `fs.s3a.create.header.`
can be used to add custom headers to S3 objects when
created.


Contributed by Steve Loughran.",['020201cb65e589d7b15d5d6bdd34ee0225be5bb9'],89.0,83.0,4099.0,2179.0,22785.0,HADOOP-17833,Improve Magic Committer Performance,Improvement,Resolved,Fixed,0,0,,
e38e13be03d581574f66c50b56a0918844849e17,Viraj Jasani,2022-06-17 21:17:20-07:00,GitHub,2022-06-18 12:17:20+08:00,"HADOOP-18288. Total requests and total requests per sec served by RPC servers (#4431)

Reviewed-by: Steve Loughran <stevel@apache.org>
Signed-off-by: Tao Li <tomscut@apache.org>",['62e447610208919a00ecdf8eb99ad498689bbb05'],7.0,6.0,153.0,0.0,5627.0,HADOOP-18288,Total requests and total requests per sec served by RPC servers,Improvement,Resolved,Fixed,0,0,,
477b67a335897bc8c7f9e6935c64e66da386797b,Samrat,2022-06-20 11:59:04+05:18,GitHub,2022-06-20 11:59:04+05:18,"HADOOP-18266. Using HashSet/ TreeSet Constructor for hadoop-common (#4365)

* HADOOP-18266. Using HashSet/ TreeSet Constructor for hadoop-common

Co-authored-by: Deb <dbsamrat@3c22fba1b03f.ant.amazon.com>",['efc2761d32a7e0affff4c8218b7751b26de4ec91'],37.0,37.0,69.0,69.0,13253.0,HADOOP-18266,Replace with HashSet/TreeSet constructor in Hadoop-common-project,Sub-task,Resolved,Fixed,0,0,,
2daf0a814f800c260251b2cd4bf0ece3642c3aa8,Mukund Thakur,2022-02-01 19:40:38+05:18,Steve Loughran,2022-06-22 17:29:32+01:00,"HADOOP-11867. Add a high-performance vectored read API. (#3904)

part of HADOOP-18103.
Add support for multiple ranged vectored read api in PositionedReadable.
The default iterates through the ranges to read each synchronously,
but the intent is that FSDataInputStream subclasses can make more
efficient readers especially in object stores implementation.

Also added implementation in S3A where smaller ranges are merged and
sliced byte buffers are returned to the readers. All the merged ranged are
fetched from S3 asynchronously.

Contributed By: Owen O'Malley and Mukund Thakur",['e6ecc4f3e4433ae23fd745f6e0c641a019664253'],30.0,20.0,2244.0,86.0,7116.0,HADOOP-11867,Add a high-performance vectored read API.,Sub-task,Resolved,Fixed,0,0,,
5db0f34e29c68557842b9892bc83e93f7ef58307,Mukund Thakur,2022-04-30 04:05:33+05:18,Steve Loughran,2022-06-22 17:29:32+01:00,"HADOOP-18104: S3A: Add configs to configure minSeekForVectorReads and maxReadSizeForVectorReads (#3964)

Part of HADOOP-18103.
Introducing fs.s3a.vectored.read.min.seek.size and fs.s3a.vectored.read.max.merged.size
to configure min seek and max read during a vectored IO operation in S3A connector.
These properties actually define how the ranges will be merged. To completely
disable merging set fs.s3a.max.readsize.vectored.read to 0.

Contributed By: Mukund Thakur",['2daf0a814f800c260251b2cd4bf0ece3642c3aa8'],11.0,9.0,266.0,16.0,5100.0,HADOOP-18104,Add configs to configure minSeekForVectorReads and maxReadSizeForVectorReads,Sub-task,Resolved,Fixed,0,0,,
1408dd89a74a4dd03d23a3e7e4b1acb430bbc0e9,Mukund Thakur,2022-06-02 03:23:54+05:18,Steve Loughran,2022-06-22 17:29:32+01:00,"HADOOP-18107 Adding scale test for vectored reads for large file (#4273)

part of HADOOP-18103.

Contributed By: Mukund Thakur",['5db0f34e29c68557842b9892bc83e93f7ef58307'],6.0,6.0,111.0,77.0,2737.0,HADOOP-18107,Vectored IO support for large S3 files. ,Sub-task,Resolved,Fixed,0,0,,
0d49bd200441f4558fb28b78d20fbc1ac7682eb7,Mukund Thakur,2022-06-02 03:26:06+05:18,Steve Loughran,2022-06-22 17:29:32+01:00,"HADOOP-18105 Implement buffer pooling with weak references (#4263)

part of HADOOP-18103.
Required for vectored IO feature. None of current buffer pool
implementation is complete. ElasticByteBufferPool doesn't use
weak references and could lead to memory leak errors and
DirectBufferPool doesn't support caller preferences of direct
and heap buffers and has only fixed length buffer implementation.

Contributed By: Mukund Thakur",['1408dd89a74a4dd03d23a3e7e4b1acb430bbc0e9'],5.0,5.0,491.0,2.0,385.0,HADOOP-18105,Implement a variant of ElasticByteBufferPool which uses weak references for garbage collection.,Sub-task,Resolved,Fixed,0,0,,
4d1f6f9b995cbf65fc8a00cb6c8fabe70d3b5474,Mukund Thakur,2022-06-21 03:33:40+05:18,Steve Loughran,2022-06-22 17:29:32+01:00,"HADOOP-18106: Handle memory fragmentation in S3A Vectored IO. (#4445)

part of HADOOP-18103.
Handling memory fragmentation in S3A vectored IO implementation by
allocating smaller user range requested size buffers and directly
filling them from the remote S3 stream and skipping undesired
data in between ranges.
This patch also adds aborting active vectored reads when stream is
closed or unbuffer() is called.

Contributed By: Mukund Thakur",['0d49bd200441f4558fb28b78d20fbc1ac7682eb7'],17.0,13.0,464.0,142.0,4873.0,HADOOP-18106,Handle memory fragmentation in S3 Vectored IO implementation.,Sub-task,Resolved,Fixed,0,0,,
dd819f7904ca437b74672a6cacb3df9966709a52,Ashutosh Gupta,2022-06-23 08:00:28+01:00,GitHub,2022-06-23 12:18:28+05:18,"HADOOP-18271.Remove unused Imports in Hadoop Common project (#4392)

Co-authored-by: Ashutosh Gupta <ashugpt@amazon.com>",['77d1b194c77ec62dc31f89e15594bc1250d88de3'],59.0,59.0,7.0,101.0,9587.0,HADOOP-18271,Remove unused Imports in Hadoop Common project,Improvement,Resolved,Fixed,0,0,,
43112bd472661b4044808210a77ae938a120934f,swamirishi,2022-06-27 17:20:58-07:00,GitHub,2022-06-27 17:20:58-07:00,HADOOP-18306: Warnings should not be shown on cli console when linux user not present on client (#4474). Contributed by swamirishi.,['823f5ee0d4cc508a709baf836a31b1400dd1f20c'],1.0,1.0,1.0,1.0,196.0,HADOOP-18306,Warnings should not be shown on cli console when linux user not present on client,New Feature,Resolved,Fixed,0,0,2182,1
321a4844ad8fe935ef6ad76792a2b250610c05ef,jianghuazhu,2022-06-29 10:06:39+08:00,GitHub,2022-06-28 19:06:39-07:00,HADOOP-18314. Add some description for PowerShellFencer. (#4505),['cf33164857530a38aa3edc99a9051a47aae9dede'],5.0,2.0,5.0,0.0,236.0,HADOOP-18314,Add some description for PowerShellFencer,Improvement,Resolved,Fixed,0,0,,
073b8ea1d510d81e822a4801b89ddc03b6f10e6c,slfan1989,2022-06-29 02:50:41-07:00,GitHub,2022-06-29 15:08:41+05:18,HADOOP-18284. Remove Unnecessary semicolon ';'  (#4422). Contributed by fanshilun.,['321a4844ad8fe935ef6ad76792a2b250610c05ef'],25.0,25.0,37.0,39.0,15296.0,HADOOP-18284,Remove Unnecessary semicolon ';' ,Improvement,Resolved,Fixed,0,0,,
a432925f74b93d05b4dfdd1831bfbabbf4466a80,Ashutosh Gupta,2022-07-06 05:30:14+01:00,GitHub,2022-07-06 09:48:14+05:18,"HADOOP-18321.Fix when to read an additional record from a BZip2 text file split (#4521)

* HADOOP-18321.Fix when to read an additional record from a BZip2 text file split

Co-authored-by: Ashutosh Gupta <ashugpt@amazon.com> and Reviewed by Akira Ajisaka.",['161b1fac2e20cc9a6090f1c2cd8859d9b6def8d3'],13.0,13.0,921.0,10.0,3106.0,HADOOP-18321,Fix when to read an additional record from a BZip2 text file split,Bug,Resolved,Fixed,0,0,,
e11ba5930e29a370f07685eac888bdb95aefc54f,lmccay,2022-07-11 01:03:44-04:00,GitHub,2022-07-11 01:03:44-04:00,"HADOOP-18074 - Partial/Incomplete groups list can be returned in LDAP… (#4503)

* HADOOP-18074 - Partial/Incomplete groups list can be returned in LDAP groups lookup",['9b1d3579b483069d0a211cb0b29c1f25013684dd'],2.0,2.0,93.0,13.0,797.0,HADOOP-18074,Partial/Incomplete groups list can be returned in LDAP groups lookup,Bug,Resolved,Fixed,0,0,,
4c4a940da279fd76d4839efbe9b2b56e34c6f9ff,HerCath,2022-07-13 13:35:44+02:00,GitHub,2022-07-13 12:35:44+01:00,"HADOOP-18217. ExitUtil synchronized blocks reduced. #4255


Reduce the ExitUtil synchronized block scopes so System.exit 
and Runtime.halt calls aren't within their boundaries,
so ExitUtil wrappers do not block each other.

Enlarged catches to all Throwables (not just Exceptions).

Contributed by Remi Catherinot",['0ca4868aa2a9218f51b1ded7d9552c3ac58c8836'],2.0,2.0,243.0,38.0,297.0,HADOOP-18217,shutdownhookmanager should not be multithreaded (deadlock possible),Bug,Resolved,Fixed,0,0,,
f1bd4e117e8baf036c2d8c0d35818e4644032177,Ashutosh Gupta,2022-07-13 12:56:56+01:00,GitHub,2022-07-13 12:56:56+01:00,"HADOOP-18336.Tag FSDataInputStream.getWrappedStream() @Public/@Stable (#4555)


Contributed by: Ashutosh Gupta",['4c4a940da279fd76d4839efbe9b2b56e34c6f9ff'],1.0,1.0,2.0,1.0,190.0,HADOOP-18336,tag FSDataInputStream.getWrappedStream() @Public/@Stable,Improvement,Resolved,Fixed,0,0,,
8774f178686487007dcf8c418c989b785a529000,xuzq,2022-07-16 05:18:46+08:00,GitHub,2022-07-15 14:18:46-07:00,HADOOP-13144. Enhancing IPC client throughput via multiple connections per user (#4542),['9376b659896e1e42bacc6fdeaac9ac3d8eb41c49'],8.0,8.0,226.0,7.0,5277.0,HADOOP-13144,Enhancing IPC client throughput via multiple connections per user,Improvement,Resolved,Fixed,0,0,,
e664f81ce720e1f2aecfd795656538cfd171a2a0,Ashutosh Gupta,2022-07-20 17:15:39+01:00,GitHub,2022-07-21 00:15:39+08:00,"HADOOP-18333.Upgrade jetty version to 9.4.48.v20220622 (#4553)

Co-authored-by: Ashutosh Gupta <ashugpt@amazon.com>",['6415eb04e8226667268058a88521d6020e2a6a8c'],3.0,1.0,3.0,3.0,1384.0,HADOOP-18333,hadoop-client-runtime impact by CVE-2022-2047 CVE-2022-2048 due to shaded jetty,Improvement,Resolved,Fixed,0,0,,
4c8cd61961c567b7469ac7730244d67370d4f3f4,Mehakmeet Singh,2022-07-27 00:59:22+05:18,GitHub,2022-07-26 20:41:22+01:00,"HADOOP-17461. Collect thread-level IOStatistics. (#4352)


This adds a thread-level collector of IOStatistics, IOStatisticsContext,
which can be:
* Retrieved for a thread and cached for access from other
  threads.
* reset() to record new statistics.
* Queried for live statistics through the
  IOStatisticsSource.getIOStatistics() method.
* Queries for a statistics aggregator for use in instrumented
  classes.
* Asked to create a serializable copy in snapshot()

The goal is to make it possible for applications with multiple
threads performing different work items simultaneously
to be able to collect statistics on the individual threads,
and so generate aggregate reports on the total work performed
for a specific job, query or similar unit of work.

Some changes in IOStatistics-gathering classes are needed for 
this feature
* Caching the active context's aggregator in the object's
  constructor
* Updating it in close()

Slightly more work is needed in multithreaded code,
such as the S3A committers, which collect statistics across
all threads used in task and job commit operations.

Currently the IOStatisticsContext-aware classes are:
* The S3A input stream, output stream and list iterators.
* RawLocalFileSystem's input and output streams.
* The S3A committers.
* The TaskPool class in hadoop-common, which propagates
  the active context into scheduled worker threads.

Collection of statistics in the IOStatisticsContext
is disabled process-wide by default until the feature 
is considered stable.

To enable the collection, set the option
fs.thread.level.iostatistics.enabled
to ""true"" in core-site.xml;
	
Contributed by Mehakmeet Singh and Steve Loughran",['213ea037589d8a69c34e1f98413ddbc06dfd42bf'],26.0,26.0,1459.0,80.0,10417.0,HADOOP-17461,Add thread-level IOStatistics Context,Sub-task,Resolved,Fixed,0,0,,
a5b12c8010447901d269309633f500287cf0d636,Mukund Thakur,2022-07-28 21:45:37+05:18,GitHub,2022-07-28 21:45:37+05:18,"HADOOP-18227. Add input stream IOStats for vectored IO api in S3A. (#4636)

part of HADOOP-18103.

Contributed By: Mukund Thakur",['bf570bd4acd9ebccada80a68aa1c5fbf73ca60bf'],10.0,10.0,303.0,35.0,4418.0,HADOOP-18227,Add input stream IOstats for vectored IO api in S3A.,Sub-task,Resolved,Fixed,0,0,2191,9
66dec9d3227dc5e08066dcc01577492fad5cee89,Mukund Thakur,2022-08-04 03:56:04+05:18,GitHub,2022-08-04 03:56:04+05:18,"HADOOP-18355. Update previous index properly while validating overlapping ranges. (#4647)

part of HADOOP-18103.

Contributed By: Mukund Thakur",['c5ec7274355da31617399ae221d045b1d01902fd'],2.0,2.0,33.0,0.0,477.0,HADOOP-18355,Update previous index properly while validating overlapping ranges. ,Sub-task,Resolved,Fixed,0,0,,
dbf73e16b1ea91b1de3dc96fa65481f03fd58bca,zhangshuyan0,2022-08-04 13:00:37+08:00,GitHub,2022-08-04 13:00:37+08:00,"HADOOP-18364. All method metrics related to the RPC protocol should be initialized. (#4624). Contributed by Shuyan Zhang.

Reviewed-by: Erik Krogen <xkrogen@apache.org>
Reviewed-by: Chao Sun <sunchao@apache.org>
Signed-off-by: He Xiaoqiao <hexiaoqiao@apache.org>",['8eebf40b1afcc834007c2492cb73cfbd27e62498'],2.0,2.0,14.0,1.0,948.0,HADOOP-18364,All method metrics related to the RPC protocol should be initialized,Bug,Resolved,Fixed,0,0,,
0aa08ef543a41790945b1be75c6b41b14d9f577b,Ashutosh Gupta,2022-08-04 13:56:38+01:00,GitHub,2022-08-04 18:14:38+05:18,"HADOOP-18363. Fix bug preventing hadoop-metrics2 from emitting metrics to > 1 Ganglia servers (#4627)

* HADOOP-18363. Fix bug preventing hadoop-metrics2 from emitting metrics to > 1 Ganglia servers",['dbf73e16b1ea91b1de3dc96fa65481f03fd58bca'],2.0,2.0,67.0,49.0,253.0,HADOOP-18363,Fix bug preventing hadoop-metrics2 from emitting metrics to > 1 Ganglia servers.,Bug,Resolved,Fixed,0,0,,
bd0f9a46e19c5138865d7e1bfded59b5673b615f,Ashutosh Gupta,2022-08-06 13:51:23+01:00,GitHub,2022-08-06 21:51:23+09:00,"HADOOP-18390. Fix out of sync import for HADOOP-18321 (#4694)

Co-authored-by: Ashutosh Gupta <ashugpt@amazon.com>
Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['b5642c5638d24c2e8ae7f29d5dc6e3f91bb47cf5'],4.0,4.0,17.0,16.0,432.0,HADOOP-18390,Fix out of sync import for HADOOP-18321,Bug,Resolved,Fixed,0,0,,
d8d3325d2f6b337c6befc8d6711886d52e756ece,slfan1989,2022-08-08 05:05:39+08:00,GitHub,2022-08-08 02:23:39+05:18,HADOOP-18387. Fix incorrect placeholder in hadoop-common (#4679). Contributed by fanshilun.,['1cda2dcb6e861df9b09ee63a25b5f2b8df85232d'],2.0,2.0,3.0,4.0,342.0,HADOOP-18387,Fix incorrect placeholder in hadoop-common,Bug,Resolved,Fixed,0,0,,
06f0f7db7951b6d49da0270716263579ad317a81,Viraj Jasani,2022-08-08 02:42:57-07:00,GitHub,2022-08-08 10:42:57+01:00,"HADOOP-18373. IOStatisticsContext tuning (#4705)


The name of the option to enable/disable thread level statistics is
""fs.iostatistics.thread.level.enabled"";

There is also an enabled() probe in IOStatisticsContext which can
be used to see if the thread level statistics is active.

Contributed by Viraj Jasani",['d8d3325d2f6b337c6befc8d6711886d52e756ece'],5.0,4.0,28.0,7.0,687.0,HADOOP-18373,IOStatisticsContext tuning,Sub-task,Resolved,Fixed,0,0,,
b28e4c6904433c05f3eb3e7f4ddbf790cfd676fd,Mukund Thakur,2022-08-12 01:30:00+05:18,GitHub,2022-08-12 01:30:00+05:18,"HADOOP-18392. Propagate vectored s3a input stream stats to file system stats. (#4704)

part of HADOOP-18103.

Contributed By: Mukund Thakur",['e9509ac467a9c5229ffaa2f64a830cfc5b7c0147'],3.0,3.0,172.0,134.0,1146.0,HADOOP-18392,Propagate vectored s3a input stream stats to file system stats.,Sub-task,Resolved,Fixed,0,0,,
b737869e01fe3334b948a38fe3835e48873bf3a6,kevins-29,2022-08-13 01:05:13+02:00,GitHub,2022-08-12 16:05:13-07:00,HADOOP-18383. Codecs with @DoNotPool annotation are not closed causing memory leak (#4585),['e0c8c6eed4b123077f350740731d409f2d554e43'],5.0,5.0,113.0,1.0,865.0,HADOOP-18383,Codecs with @DoNotPool annotation are not closed causing memory leak,Bug,Resolved,Fixed,0,0,,
d0fdb1d6e013748b2dd01ee81a4906ae7c0a0767,Paul King,2022-08-14 23:58:22+10:00,GitHub,2022-08-14 19:16:22+05:18,"HADOOP-18404. Fix broken link to wiki help page in org.apache.hadoop.util.Shell (#4718). Contributed by Paul King.

Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['d383cc452535b776542e1ebeb0932e4bb84b8f80'],1.0,1.0,1.0,1.0,769.0,HADOOP-18404,Fix broken link to wiki help page in org.apache.hadoop.util.Shell,Bug,Resolved,Fixed,0,0,,
682931a6ace460d829954398eddecefeeac82b34,Steve Loughran,2022-08-18 13:53:06+01:00,GitHub,2022-08-18 13:53:06+01:00,"HADOOP-18028. High performance S3A input stream (#4752)


This is the the preview release of the HADOOP-18028 S3A performance input stream.
It is still stabilizing, but ready to test.

Contains

HADOOP-18028. High performance S3A input stream (#4109)
	Contributed by Bhalchandra Pandit.

HADOOP-18180. Replace use of twitter util-core with java futures (#4115)
	Contributed by PJ Fanning.

HADOOP-18177. Document prefetching architecture. (#4205)
	Contributed by Ahmar Suhail

HADOOP-18175. fix test failures with prefetching s3a input stream (#4212)
 Contributed by Monthon Klongklaew

HADOOP-18231.  S3A prefetching: fix failing tests & drain stream async.  (#4386)

	* adds in new test for prefetching input stream
	* creates streamStats before opening stream
	* updates numBlocks calculation method
	* fixes ITestS3AOpenCost.testOpenFileLongerLength
	* drains stream async
	* fixes failing unit test

	Contributed by Ahmar Suhail

HADOOP-18254. Disable S3A prefetching by default. (#4469)
	Contributed by Ahmar Suhail

HADOOP-18190. Collect IOStatistics during S3A prefetching (#4458)

	This adds iOStatisticsConnection to the S3PrefetchingInputStream class, with
	new statistic names in StreamStatistics.

	This stream is not (yet) IOStatisticsContext aware.

	Contributed by Ahmar Suhail

HADOOP-18379 rebase feature/HADOOP-18028-s3a-prefetch to trunk
HADOOP-18187. Convert s3a prefetching to use JavaDoc for fields and enums.
HADOOP-18318. Update class names to be clear they belong to S3A prefetching
	Contributed by Steve Loughran",['cd72f7e04280627c9a517dcc8a8ad8504c22569e'],61.0,59.0,9318.0,23.0,12704.0,HADOOP-18028,High performance S3A input stream with prefetching & caching,Improvement,Open,,0,0,2198,7
b7d4dc61bf43338767d6913b9e5882e044b35b9d,Steve Vaughan,2022-08-18 12:21:23-04:00,GitHub,2022-08-18 09:21:23-07:00,"HADOOP-18365. Update the remote address when a change is detected (#4692)

Avoid reconnecting to the old address after detecting that the address has been updated.

* Fix Checkstyle line length violation
* Keep ConnectionId as Immutable for map key

The ConnectionId is used as a key in the connections map, and updating the remoteId caused problems with the cleanup of connections when the removeMethod was used.

Instead of updating the address within the remoteId, use the removeMethod to cleanup references to the current identifier and then replace it with a new identifier using the updated address.

* Use final to protect immutable ConnectionId

Mark non-test fields as private and final, and add a missing accessor.

* Use a stable hashCode to allow safe IP addr changes
* Add test that updated address is used

Once the address has been updated, it should be used in future calls.  Check to ensure that a second request succeeds and that it uses the existing updated address instead of having to re-resolve.

Signed-off-by: Nick Dimiduk <ndimiduk@apache.org>
Signed-off-by: sokui
Signed-off-by: XanderZu
Signed-off-by: stack <stack@apache.org>",['d09dd4a0b95c2fbea4268dbb80b4e0b90082bbb1'],3.0,3.0,113.0,8.0,3266.0,HADOOP-18365,Updated addresses are still accessed using the old IP address,Improvement,Resolved,Fixed,0,0,,
231e095802bb2ccb0edb2ea3da30206f81d59bda,Mukund Thakur,2022-08-22 23:07:29+05:18,GitHub,2022-08-22 23:07:29+05:18,"HADOOP-18407. Improve readVectored() api spec (#4760)

part of HADOOP-18103.

Contributed By: Mukund Thakur",['a9e5fb331311fc084fb3c7efdc55981c20d36e16'],2.0,1.0,10.0,0.0,27.0,HADOOP-18407,Improve vectored IO api spec. ,Sub-task,Resolved,Fixed,0,0,,
17daad34d41272e41edff8eee9ec345c95e52690,Steve Vaughan,2022-08-22 15:22:23-04:00,GitHub,2022-08-22 12:22:23-07:00,HADOOP-18279. Cancel fileMonitoringTimer even if trustManager isn't defined (#4767),['231e095802bb2ccb0edb2ea3da30206f81d59bda'],1.0,1.0,3.0,1.0,214.0,HADOOP-18279,Cancel fileMonitoringTimer even if trustManager isn't defined,Bug,Resolved,Fixed,0,0,,
4890ba505258726182c0521e7f7e2e999da49930,Simba Dzinamarira,2022-08-17 09:33:33-04:00,Owen O'Malley,2022-08-23 17:00:57-07:00,"HADOOP-18406: Adds alignment context to call path for creating RPC proxy with multiple connections per user.

Fixes #4748

Signed-off-by: Owen O'Malley <oomalley@linkedin.com>",['c37f01d95b55be98600cddcedec87615dbda33e8'],7.0,7.0,49.0,20.0,3923.0,HADOOP-18406,Adds alignment context to call path for creating RPC proxy with multiple connections per user.,Improvement,Resolved,Fixed,0,0,,
19830c98bc2639581367050bbb257ebda374d6f6,Mukund Thakur,2022-08-31 21:29:41+05:18,GitHub,2022-08-31 21:29:41+05:18,"HADOOP-18391. Improvements in VectoredReadUtils#readVectored() for direct buffers (#4787)

part of HADOOP-18103.

Contributed By: Mukund Thakur",['84081a8cae7d050cc3dc2b3bddd298d769032120'],4.0,4.0,104.0,24.0,1296.0,HADOOP-18391,Improve VectoredReadUtils#readVectored() for direct buffers,Sub-task,Resolved,Fixed,0,0,,
cc41ad63f9df9b67cf81703f76eee037923a68e5,Ayush Saxena,2022-09-07 03:56:51+05:18,GitHub,2022-09-06 18:38:51-04:00,"HADOOP-18388. Allow dynamic groupSearchFilter in LdapGroupsMapping. (#4798)

* HADOOP-18388. Allow dynamic groupSearchFilter in LdapGroupsMapping.",['c947c326e8e7a649161fd26672870f5494b01b33'],4.0,2.0,97.0,3.0,1073.0,HADOOP-18388,Allow dynamic groupSearchFilter in LdapGroupsMapping,Improvement,Resolved,Fixed,0,0,,
c664f953c9e6acf29ec66bbc809d58fe3fbb3ff8,Erik Krogen,2022-09-06 22:49:56-07:00,GitHub,2022-09-07 13:49:56+08:00,"HADOOP-18426. Use weighted calculation for MutableStat mean/variance to fix accuracy. (#4844). Contributed by Erik Krogen.

Co-authored-by: Shuyan Zhang <zqingchai@gmail.com>
Signed-off-by: He Xiaoqiao <hexiaoqiao@apache.org>",['cc41ad63f9df9b67cf81703f76eee037923a68e5'],2.0,2.0,74.0,40.0,452.0,HADOOP-18426,Improve the accuracy of MutableStat mean,Bug,Resolved,Fixed,0,0,,
0db3ee5b4b93723d7c8584de458f3e4c6aa0d9e8,slfan1989,2022-09-09 02:41:21+08:00,GitHub,2022-09-08 11:41:21-07:00,HADOOP-18427. Improve ZKDelegationTokenSecretManager#startThead With recommended methods. (#4812),['03961b10c209e899a5cf0c1e6da756f46f5b53ae'],2.0,2.0,35.0,4.0,1210.0,HADOOP-18427,Improve ZKDelegationTokenSecretManager#startThead With recommended methods.,Improvement,Resolved,Fixed,0,0,,
8732625f50b7e72b41a6d93b25727a077a69407b,Mukund Thakur,2022-09-09 21:34:08+05:18,GitHub,2022-09-09 21:34:08+05:18,"HADOOP-18439. Fix VectoredIO for LocalFileSystem when checksum is enabled. (#4862)


part of HADOOP-18103.

While merging the ranges in CheckSumFs, they are rounded up based on the
value of checksum bytes size which leads to some ranges crossing the EOF
thus they need to be fixed else it will cause EOFException during actual reads.

Contributed By: Mukund Thakur",['5b85af87f0edeaded5f91c1b3317ddbf67d11d36'],4.0,4.0,139.0,23.0,2003.0,HADOOP-18439,Fix VectoredIO for LocalFileSystem when checksum is enabled.,Sub-task,Resolved,Fixed,0,0,,
cde1f3af21b84a65fb27a5822b308413ea6296c5,slfan1989,2022-09-12 22:28:16+08:00,GitHub,2022-09-12 23:28:16+09:00,"HADOOP-18302. Remove WhiteBox in hadoop-common module. (#4457)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['1923096adb577b2455ab63cac811ce6254857ffe'],16.0,15.0,413.0,384.0,10603.0,HADOOP-18302,Remove WhiteBox in hadoop-common module.,Sub-task,Resolved,Fixed,0,0,2198,0
86b84ed74e229f12d70a74ca3711710ff74b5632,slfan1989,2022-09-15 00:13:58+08:00,GitHub,2022-09-14 09:13:58-07:00,HADOOP-18452. Fix TestKMS#testKMSHAZooKeeperDelegationToken Failed By Hadoop-18427. (#4885),['8ce71c88821a019689f947fe19bc12a1d493123d'],2.0,2.0,43.0,1.0,1244.0,HADOOP-18452,Fix TestKMS#testKMSHAZooKeeperDelegationToken Failed By Hadoop-18427,Bug,Resolved,Fixed,0,0,,
ce54b7e55d912b2f8c34801209c86518cd4642e5,GuoPhilipse,2022-09-15 00:53:25+08:00,GitHub,2022-09-15 00:53:25+08:00,HADOOP-18118. Fix KMS Accept Queue Size default value to 500 (#3972),['272844ee572be9de320ce64cc4fc136af6743920'],2.0,2.0,8.0,1.0,2053.0,HADOOP-18118,Fix KMS Accept Queue Size default value to 500,Improvement,Resolved,Fixed,0,0,,
0f03299ebaff51de5087cc02586788b0b1b73af6,Ashutosh Gupta,2022-09-16 08:47:26+01:00,GitHub,2022-09-16 13:05:26+05:18,"HADOOP-16769. LocalDirAllocator to provide diagnostics when file creation fails (#4842)


The patch provides detailed diagnostics of file creation failure in LocalDirAllocator.

Contributed by: Ashutosh Gupta",['43c1ebae168eb64571d1a1533623dcec21620566'],2.0,2.0,39.0,4.0,768.0,HADOOP-16769,LocalDirAllocator to provide diagnostics when file creation fails,Improvement,Resolved,Fixed,0,0,,
