hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,modified_java_file_name,change_type,changed_methods,added_lines,deleted_lines,nloc,file_old_path,file_new_path,jira issue key,summary,issue type,status,resolution
,,,,,,,,,TestBatchedListDirectories.java,ModificationType.ADD,"['TestBatchedListDirectories::loadData', 'TestBatchedListDirectories::listFilesInternal', 'TestBatchedListDirectories::listAllFiles', 'TestBatchedListDirectories::listDirectoriesInternal', 'TestBatchedListDirectories::listDoesNotExist', 'TestBatchedListDirectories::listInaccessibleDir', 'TestBatchedListDirectories::assertFileEquals', 'TestBatchedListDirectories::testEmptyPath', 'TestBatchedListDirectories::afterClass', 'TestBatchedListDirectories::assertSubDirEquals', 'TestBatchedListDirectories::getStatuses', 'TestBatchedListDirectories::listAllDirectories', 'TestBatchedListDirectories::listInaccessibleFile', 'TestBatchedListDirectories::listTooManyDirectories', 'TestBatchedListDirectories::listSomeFiles', 'TestBatchedListDirectories::listDirsAndEmpty', 'TestBatchedListDirectories::listSomeDoNotExist', 'TestBatchedListDirectories::beforeClass', 'TestBatchedListDirectories::listDirRelative', 'TestBatchedListDirectories::listSamePaths', 'TestBatchedListDirectories::listLocatedStatus', 'TestBatchedListDirectories::listFilesRelative', 'TestBatchedListDirectories::getFileName', 'TestBatchedListDirectories::listingsToStatuses', 'TestBatchedListDirectories::listAsNormalUser', 'TestBatchedListDirectories::listOneFile', 'TestBatchedListDirectories::listOneDirectory', 'TestBatchedListDirectories::getListings', 'TestBatchedListDirectories::listSomeDirectories', 'TestBatchedListDirectories::testEmptyDir', 'TestBatchedListDirectories::listOneFiles', 'TestBatchedListDirectories::getSubDirName']",410.0,0.0,347.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestBatchedListDirectories.java,,,,,
edbbc03ce7d479f1b84d9209021e9d2822909cfe,Vinayakumar B,2020-01-16 23:15:50+05:18,GitHub,2020-01-16 23:15:50+05:18,HADOOP-16621. [pb-upgrade] Remove Protobuf classes from signatures of Public APIs. Contributed by Vinayakumar B. (#1803),['a0ff42d7612e744e0bf88aa14078ea3ab6bcce49'],6.0,4.0,,,,,,,,,HADOOP-16621,[pb-upgrade] Remove Protobuf classes from signatures of Public APIs,Sub-task,Resolved,Fixed
,,,,,,,,,ProtobufHelper.java,ModificationType.MODIFY,"['ProtobufHelper::tokenFromProto', 'ProtobufHelper::getByteString', 'ProtobufHelper::getFixedByteString', 'ProtobufHelper::getFixedByteString', 'ProtobufHelper::protoFromToken']",69.0,0.0,59.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\ProtobufHelper.java,,,,,
,,,,,,,,,Credentials.java,ModificationType.MODIFY,"['Credentials::writeProto', 'Credentials::readProto']",3.0,2.0,297.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\Credentials.java,,,,,
,,,,,,,,,Token.java,ModificationType.MODIFY,"['Token::toTokenProto', 'Token::Token']",0.0,28.0,341.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\token\Token.java,,,,,
,,,,,,,,,PBHelperClient.java,ModificationType.MODIFY,"['PBHelperClient::getFixedByteString', 'PBHelperClient::getByteString', 'PBHelperClient::convert', 'PBHelperClient::getFixedByteString', 'PBHelperClient::convert']",6.0,39.0,3061.0,,hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\protocolPB\PBHelperClient.java,,,,,
1defe3a65af5faf5117978f4f2cf6a24d17a2e76,Akira Ajisaka,2020-01-21 10:58:32+09:00,Akira Ajisaka,2020-01-21 10:58:32+09:00,HADOOP-16753. Refactor HAAdmin. Contributed by Xieming Li.,['6a859d33aa77260a4329035066c7c63c02df0fcd'],4.0,4.0,,,,,,,,,HADOOP-16753,Refactor HAAdmin,Improvement,Resolved,Fixed
,,,,,,,,,HAAdmin.java,ModificationType.MODIFY,"['HAAdmin::checkParameterValidity', 'HAAdmin::printUsage', 'HAAdmin::checkSupportObserver', 'HAAdmin::checkManualStateManagementOK', 'HAAdmin::help', 'HAAdmin::confirmForceManual', 'HAAdmin::printUsage', 'HAAdmin::parseOpts', 'HAAdmin::parseOpts', 'HAAdmin::gracefulFailoverThroughZKFCs', 'HAAdmin::createReqInfo', 'HAAdmin::addFailoverCliOpts', 'HAAdmin::setRequestSource', 'HAAdmin::runCmd', 'HAAdmin::printUsage', 'HAAdmin::transitionToObserver', 'HAAdmin::help', 'HAAdmin::printUsage', 'HAAdmin::printUsage', 'HAAdmin::getRequestSource', 'HAAdmin::checkParameterValidity', 'HAAdmin::printUsage', 'HAAdmin::failover']",86.0,172.0,415.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\HAAdmin.java,,,,,
,,,,,,,,,TestHAAdmin.java,ModificationType.MODIFY,['TestHAAdmin::testAdminUsage'],0.0,5.0,72.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ha\TestHAAdmin.java,,,,,
,,,,,,,,,DFSHAAdmin.java,ModificationType.MODIFY,"['DFSHAAdmin::checkSupportObserver', 'DFSHAAdmin::getTargetIds', 'DFSHAAdmin::addFailoverCliOpts', 'DFSHAAdmin::checkParameterValidity', 'DFSHAAdmin::transitionToObserver', 'DFSHAAdmin::runCmd', 'DFSHAAdmin::failover']",205.0,11.0,233.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\tools\DFSHAAdmin.java,,,,,
,,,,,,,,,RMAdminCLI.java,ModificationType.MODIFY,"['RMAdminCLI::printHelp', 'RMAdminCLI::run', 'RMAdminCLI::printUsage', 'RMAdminCLI::appendHAUsage', 'RMAdminCLI::buildUsageMsg']",5.0,11.0,887.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-client\src\main\java\org\apache\hadoop\yarn\client\cli\RMAdminCLI.java,,,,,
d887e49dd4ed2b94bbb53b7608586f5da6cee037,sunlisheng,2020-01-08 10:20:36+08:00,Masatake Iwasaki,2020-01-21 18:22:44+09:00,"Remove WARN log when ipc connection interrupted in Client#handleSaslConnectionFailure()

Signed-off-by: sunlisheng <sunlisheng@xiaomi.com>",['f6d20daf404fab28b596171172afa4558facb504'],1.0,1.0,,,,,,,,,,,,,
,,,,,,,,,Client.java,ModificationType.MODIFY,['Client::Connection::handleSaslConnectionFailure'],11.0,2.0,1324.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\Client.java,,,,,
f206b736f0b370d212a399937c7a84e432f12eb5,Sahil Takiar,2020-01-21 16:37:51+00:00,Steve Loughran,2020-01-21 16:37:51+00:00,"HADOOP-16346. Stabilize S3A OpenSSL support.

Introduces `openssl` as an option for `fs.s3a.ssl.channel.mode`.
The new option is documented and marked as experimental.

For details on how to use this, consult the peformance document
in the s3a documentation.

This patch is the successor to HADOOP-16050 ""S3A SSL connections
should use OpenSSL"" -which was reverted because of
incompatibilities between the wildfly OpenSSL client and the AWS
HTTPS servers (HADOOP-16347). With the Wildfly release moved up
to 1.0.7.Final (HADOOP-16405) everything should now work.

Related issues:

* HADOOP-15669. ABFS: Improve HTTPS Performance
* HADOOP-16050: S3A SSL connections should use OpenSSL
* HADOOP-16371: Option to disable GCM for SSL connections when running on Java 8
* HADOOP-16405: Upgrade Wildfly Openssl version to 1.0.7.Final

Contributed by Sahil Takiar

Change-Id: I80a4bc5051519f186b7383b2c1cea140be42444e",['d887e49dd4ed2b94bbb53b7608586f5da6cee037'],9.0,3.0,,,,,,,,,HADOOP-16346,Stabilize S3A OpenSSL support,Sub-task,Resolved,Fixed
,,,,,,,,,DelegatingSSLSocketFactory.java,ModificationType.MODIFY,['DelegatingSSLSocketFactory::initializeSSLContext'],10.0,0.0,181.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\ssl\DelegatingSSLSocketFactory.java,,,,,
,,,,,,,,,NetworkBinding.java,ModificationType.MODIFY,['NetworkBinding::bindSSLChannelMode'],0.0,7.0,59.0,,hadoop-tools\hadoop-aws\src\main\java\org\apache\hadoop\fs\s3a\impl\NetworkBinding.java,,,,,
,,,,,,,,,ITestS3AContractSeek.java,ModificationType.MODIFY,"['ITestS3AContractSeek::validateSSLChannelMode', 'ITestS3AContractSeek::params']",14.0,1.0,235.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\contract\s3a\ITestS3AContractSeek.java,,,,,
5e2ce370a322a46b496541ccd17443197fcfeb5a,Steve Loughran,2020-01-21 22:31:51+00:00,Mingliang Liu,2020-01-21 14:31:51-08:00,"HADOOP-16759. Filesystem openFile() builder to take a FileStatus param (#1761). Contributed by Steve Loughran

* Enhanced builder + FS spec
* s3a FS to use this to skip HEAD on open
* and to use version/etag when opening the file

works with S3AFileStatus FS and S3ALocatedFileStatus",['0696828a090bc06446f75b29c967697f1d6d845b'],18.0,16.0,,,,,,,,,HADOOP-16759,Filesystem openFile() builder to take a FileStatus param,Sub-task,Resolved,Fixed
,,,,,,,,,AbstractFileSystem.java,ModificationType.MODIFY,"['AbstractFileSystem::openFileWithOptions', 'AbstractFileSystem::openFileWithOptions']",7.0,9.0,709.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\AbstractFileSystem.java,,,,,
,,,,,,,,,ChecksumFileSystem.java,ModificationType.MODIFY,"['ChecksumFileSystem::openFileWithOptions', 'ChecksumFileSystem::openFileWithOptions']",6.0,7.0,636.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\ChecksumFileSystem.java,,,,,
,,,,,,,,,DelegateToFileSystem.java,ModificationType.MODIFY,"['DelegateToFileSystem::openFileWithOptions', 'DelegateToFileSystem::openFileWithOptions']",7.0,10.0,200.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\DelegateToFileSystem.java,,,,,
,,,,,,,,,FileContext.java,ModificationType.MODIFY,['FileContext::FSDataInputStreamBuilder::build'],7.0,5.0,1185.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FileContext.java,,,,,
,,,,,,,,,FileSystem.java,ModificationType.MODIFY,"['FileSystem::openFileWithOptions', 'FileSystem::openFileWithOptions', 'FileSystem::openFileWithOptions', 'FileSystem::FSDataInputStreamBuilder::build', 'FileSystem::openFileWithOptions']",21.0,20.0,2058.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FileSystem.java,,,,,
,,,,,,,,,FilterFileSystem.java,ModificationType.MODIFY,"['FilterFileSystem::openFileWithOptions', 'FilterFileSystem::openFileWithOptions', 'FilterFileSystem::openFileWithOptions', 'FilterFileSystem::openFileWithOptions']",5.0,10.0,500.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FilterFileSystem.java,,,,,
,,,,,,,,,FilterFs.java,ModificationType.MODIFY,"['FilterFs::openFileWithOptions', 'FilterFs::openFileWithOptions']",3.0,6.0,353.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FilterFs.java,,,,,
,,,,,,,,,FutureDataInputStreamBuilder.java,ModificationType.MODIFY,['withFileStatus'],11.0,0.0,17.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FutureDataInputStreamBuilder.java,,,,,
,,,,,,,,,FutureDataInputStreamBuilderImpl.java,ModificationType.MODIFY,"['FutureDataInputStreamBuilderImpl::getStatus', 'FutureDataInputStreamBuilderImpl::withFileStatus', 'FutureDataInputStreamBuilderImpl::FutureDataInputStreamBuilderImpl', 'FutureDataInputStreamBuilderImpl::FutureDataInputStreamBuilderImpl', 'FutureDataInputStreamBuilderImpl::getFS']",27.0,6.0,74.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\FutureDataInputStreamBuilderImpl.java,,,,,
,,,,,,,,,OpenFileParameters.java,ModificationType.ADD,"['OpenFileParameters::getMandatoryKeys', 'OpenFileParameters::withBufferSize', 'OpenFileParameters::getStatus', 'OpenFileParameters::withStatus', 'OpenFileParameters::getOptions', 'OpenFileParameters::OpenFileParameters', 'OpenFileParameters::getBufferSize', 'OpenFileParameters::withMandatoryKeys', 'OpenFileParameters::withOptions']",94.0,0.0,41.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\OpenFileParameters.java,,,,,
,,,,,,,,,AbstractContractOpenTest.java,ModificationType.MODIFY,"['AbstractContractOpenTest::testOpenFileApplyRead', 'AbstractContractOpenTest::testOpenFileNullStatus']",9.0,0.0,252.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\contract\AbstractContractOpenTest.java,,,,,
,,,,,,,,,S3AFileSystem.java,ModificationType.MODIFY,"['S3AFileSystem::open', 'S3AFileSystem::openFileWithOptions', 'S3AFileSystem::open', 'S3AFileSystem::select', 'S3AFileSystem::openFileWithOptions', 'S3AFileSystem::select', 'S3AFileSystem::open', 'S3AFileSystem::extractOrFetchSimpleFileStatus']",93.0,27.0,2674.0,,hadoop-tools\hadoop-aws\src\main\java\org\apache\hadoop\fs\s3a\S3AFileSystem.java,,,,,
,,,,,,,,,ITestS3ARemoteFileChanged.java,ModificationType.MODIFY,"['ITestS3ARemoteFileChanged::writeFile', 'ITestS3ARemoteFileChanged::writeOutOfSyncFileVersion', 'ITestS3ARemoteFileChanged::writeFileWithNoVersionMetadata', 'ITestS3ARemoteFileChanged::testSelectWithNoVersionMetadata', 'ITestS3ARemoteFileChanged::testOpenFileWithStatus']",128.0,13.0,964.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\ITestS3ARemoteFileChanged.java,,,,,
,,,,,,,,,ITestS3GuardOutOfBandOperations.java,ModificationType.MODIFY,"['ITestS3GuardOutOfBandOperations::outOfBandDeletes', 'ITestS3GuardOutOfBandOperations::expectExceptionWhenReadingOpenFileAPI', 'ITestS3GuardOutOfBandOperations::createConfiguration', 'ITestS3GuardOutOfBandOperations::deleteFileInListing', 'ITestS3GuardOutOfBandOperations::testOutOfBandDeletes', 'ITestS3GuardOutOfBandOperations::expectExceptionWhenReadingOpenFileAPI']",38.0,18.0,690.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\ITestS3GuardOutOfBandOperations.java,,,,,
,,,,,,,,,S3ATestUtils.java,ModificationType.MODIFY,['S3ATestUtils::readWithStatus'],27.0,0.0,736.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\S3ATestUtils.java,,,,,
,,,,,,,,,ITestS3Select.java,ModificationType.MODIFY,"['ITestS3Select::testSelectRootFails', 'ITestS3Select::testSelectEmptyFile', 'ITestS3Select::testSelectDirectoryFails']",4.0,3.0,732.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\select\ITestS3Select.java,,,,,
839e6076c1db0ed7dee32ba917a03c37ea65dc7c,Steve Loughran,2020-01-24 18:50:16+00:00,Mingliang Liu,2020-01-24 10:50:16-08:00,"HADOOP-16827. TestHarFileSystem.testInheritedMethodsImplemented broken. (#1817)

This is a regression caused by HADOOP-16759.

The test TestHarFileSystem uses introspection to verify that HarFileSystem
Does not implement methods to which there is a suitable implementation in
the base FileSystem class. Because of the way it checks this, refactoring
(protected) FileSystem methods in an IDE do not automatically change
the probes in TestHarFileSystem.

The changes in HADOOP-16759 did exactly that, and somehow managed
to get through the build/test process without this being noticed.

This patch fixes that failure.

Caused by and fixed by Steve Loughran.

Change-Id: If60d9c97058242871c02ad1addd424478f84f446

Signed-off-by: Mingliang Liu <liuml07@apache.org>",['d10f77e3c91225f86ed9c0f0e6a9adf2e1434674'],1.0,1.0,,,,,,,,,HADOOP-16827,TestHarFileSystem.testInheritedMethodsImplemented broken,Sub-task,Resolved,Fixed
,,,,,,,,,TestHarFileSystem.java,ModificationType.MODIFY,[],3.0,6.0,307.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\TestHarFileSystem.java,,,,,
1afd54fbbb858a58112e6290b3063216eea82206,belugabehr,2020-01-25 10:12:21-05:00,Ayush Saxena,2020-01-25 20:30:21+05:18,HADOOP-16811: Use JUnit TemporaryFolder Rule in TestFileUtils (#1811). Contributed by David Mollitor.,['6d008c0d39185f18dbec4676f4d0e7ef77104eb7'],1.0,1.0,,,,,,,,,HADOOP-16811,Use JUnit TemporaryFolder Rule in TestFileUtils,Improvement,Resolved,Fixed
,,,,,,,,,TestFileUtil.java,ModificationType.MODIFY,"['TestFileUtil::testWriteStringFileContext', 'TestFileUtil::testFullyDelete', 'TestFileUtil::testSymlink', 'TestFileUtil::testCreateSymbolicLinkUsingJava', 'TestFileUtil::testSymlinkLength', 'TestFileUtil::setupDirs', 'TestFileUtil::validateAndSetWritablePermissions', 'TestFileUtil::testFullyDeleteContents', 'TestFileUtil::testSymlinkWithNullInput', 'TestFileUtil::testWriteBytesFileSystem', 'TestFileUtil::testReadSymlinkWithAFileAsInput', 'TestFileUtil::testReplaceFile', 'TestFileUtil::testCopy5', 'TestFileUtil::testUnZip2', 'TestFileUtil::testWriteStringsFileSystem', 'TestFileUtil::testUnZip', 'TestFileUtil::testSymlink2DifferentLinks', 'TestFileUtil::tearDown', 'TestFileUtil::testFullyDeleteDanglingSymlinks', 'TestFileUtil::before', 'TestFileUtil::testSymlinkFileAlreadyExists', 'TestFileUtil::testSymlinkRenameTo', 'TestFileUtil::testGetJarsInDirectory', 'TestFileUtil::testWriteBytesFileContext', 'TestFileUtil::testWriteStringFileSystem', 'TestFileUtil::setupDirsAndNonWritablePermissions', 'TestFileUtil::testGetDU', 'TestFileUtil::testWriteStringNoCharSetFileSystem', 'TestFileUtil::testCreateLocalTempFile', 'TestFileUtil::cleanupImpl', 'TestFileUtil::MyFile::delete', 'TestFileUtil::testListFiles', 'TestFileUtil::testWriteStringsFileContext', 'TestFileUtil::testFullyDeleteSymlinks', 'TestFileUtil::testReadSymlink', 'TestFileUtil::testUnTar', 'TestFileUtil::testListAPI', 'TestFileUtil::testWriteStringNoCharSetFileContext', 'TestFileUtil::testSymlink2DifferentFile', 'TestFileUtil::testSymlinkSameFile', 'TestFileUtil::testCreateJarWithClassPath', 'TestFileUtil::testSymlinkDelete', 'TestFileUtil::setup']",65.0,156.0,1072.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\TestFileUtil.java,,,,,
ce7b8b5634ef84602019cac4ce52337fbe4f9d42,Chen Liang,2020-02-04 12:12:35-08:00,Chen Liang,2020-02-04 12:12:35-08:00,HDFS-15148. dfs.namenode.send.qop.enabled should not apply to primary NN port. Contributed by Chen Liang.,['10a60fbe20bb08cdd71076ea9bf2ebb3a2f6226e'],5.0,5.0,,,,,,,,,,,,,
,,,,,,,,,Server.java,ModificationType.MODIFY,"['Server::Connection::Connection', 'Server::Connection::Connection', 'Server::Listener::setIsAuxiliary', 'Server::getEstablishedQOP', 'Server::Listener::doAccept', 'Server::Listener::Listener', 'Server::Connection::isOnAuxiliaryPort', 'Server::ConnectionManager::register', 'Server::addAuxiliaryListener', 'Server::getAuxiliaryPortEstablishedQOP', 'Server::ConnectionManager::register']",37.0,12.0,2753.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\Server.java,,,,,
,,,,,,,,,BlockTokenSecretManager.java,ModificationType.MODIFY,['BlockTokenSecretManager::generateToken'],1.0,1.0,389.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\security\token\block\BlockTokenSecretManager.java,,,,,
,,,,,,,,,NameNodeRpcServer.java,ModificationType.MODIFY,['NameNodeRpcServer::getEstablishedClientQOP'],0.0,11.0,2276.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\NameNodeRpcServer.java,,,,,
,,,,,,,,,TestBlockTokenWrappingQOP.java,ModificationType.MODIFY,"['TestBlockTokenWrappingQOP::testAppendWrappingQOP', 'TestBlockTokenWrappingQOP::testAddBlockWrappingQOP', 'TestBlockTokenWrappingQOP::setup', 'TestBlockTokenWrappingQOP::testGetBlockLocationWrappingQOP']",24.0,3.0,123.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestBlockTokenWrappingQOP.java,,,,,
,,,,,,,,,TestMultipleNNPortQOP.java,ModificationType.MODIFY,"['TestMultipleNNPortQOP::testMultipleNNPortOverwriteDownStream', 'TestMultipleNNPortQOP::getHandshakeSecret', 'TestMultipleNNPortQOP::testAuxiliaryPortSendingQOP']",112.0,8.0,243.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestMultipleNNPortQOP.java,,,,,
7dac7e1d13eaf0eac04fe805c7502dcecd597979,Vinayakumar B,2020-02-07 14:39:24+05:18,GitHub,2020-02-07 14:39:24+05:18,HADOOP-16596. [pb-upgrade] Use shaded protobuf classes from hadoop-thirdparty dependency (#1635). Contributed by Vinayakumar B.,['5944d28130925fe1452f545e96b5e44f064bc69e'],425.0,402.0,,,,,,,,,HADOOP-16596,[pb-upgrade] Use shaded protobuf classes from hadoop-thirdparty dependency,Sub-task,Resolved,Fixed
,,,,,,,,,LocalFileSystemPathHandle.java,ModificationType.MODIFY,[],1.0,1.0,68.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\LocalFileSystemPathHandle.java,,,,,
,,,,,,,,,ZKFCRpcServer.java,ModificationType.MODIFY,[],1.0,1.0,64.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\ZKFCRpcServer.java,,,,,
,,,,,,,,,HAServiceProtocolClientSideTranslatorPB.java,ModificationType.MODIFY,[],2.0,2.0,153.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\protocolPB\HAServiceProtocolClientSideTranslatorPB.java,,,,,
